"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-20",,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-21",,,,,,,"0.16",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-25",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-29",,,,,,,"0.84",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-04-30",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-03",,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-04",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-05",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-08",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-09",,,,,,,"1.59",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-10",,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-11",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-16",,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-19",,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-20",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-26",,,,,,,"0.82",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-28",,,,,,,"0.34",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-29",,,,,,,"0.54",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-30",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-05-31",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-08",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-12",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-13",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-18",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-19",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-21",,,,,,,"0.58",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-23",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-24",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-25",,,,,,,"1.72",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-26",,,,,,,"0.68",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-27",,,,,,,"2.49",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-28",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-29",,,,,,,"0.57",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-06-30",,,,,,,"0.30",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-01",,,,,,,"1.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-02",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-08",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-11",,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-12",,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-13",,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-14",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-15",,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-16",,,,,,,"1.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-17",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILDP0156","NAPERVILLE 0.5 NW, IL US","41.76851","-88.16026","206.0","2021-07-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-01",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-02",,,,,,,"0.65",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-03",,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-04",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-05",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-06",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-07",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-09",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-10",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-11",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-12",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-13",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-14",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-15",,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-16",,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-17",,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-18",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-19",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-21",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-22",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-23",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-24",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-25",,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-26",,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1ILWL0159","NEW LENOX 2.1 S, IL US","41.489225","-87.991435","208.8","2021-01-27",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
